Run,RunName,WIND_DIRECTION,RELEASE_ALT,RELEASE_MASS,MASS_MEAN_DIAMETER,Fatalities
3104,Run_3104,260,140,1200,0.00002,14
3105,Run_3105,260,140,1200,0.00004,14
3106,Run_3106,260,140,1200,0.00006,14
3107,Run_3107,260,140,1200,0.00008,12
3108,Run_3108,260,140,1200,0.0001,12
3109,Run_3109,260,140,1400,0.00001,18
3110,Run_3110,260,140,1400,0.00002,17
3111,Run_3111,260,140,1400,0.00004,18
3112,Run_3112,260,140,1400,0.00006,17
3113,Run_3113,260,140,1400,0.00008,16
3114,Run_3114,260,140,1400,0.0001,14
3115,Run_3115,260,140,1600,0.00001,22
3116,Run_3116,260,140,1600,0.00002,22
3117,Run_3117,260,140,1600,0.00004,23
3118,Run_3118,260,140,1600,0.00006,20
3119,Run_3119,260,140,1600,0.00008,20
3120,Run_3120,260,140,1600,0.0001,17
3121,Run_3121,260,140,1800,0.00001,33
3122,Run_3122,260,140,1800,0.00002,32
3123,Run_3123,260,140,1800,0.00004,34
3124,Run_3124,260,140,1800,0.00006,31
3125,Run_3125,260,140,1800,0.00008,28
3126,Run_3126,260,140,1800,0.0001,28
3127,Run_3127,260,140,2000,0.00001,46
3128,Run_3128,260,140,2000,0.00002,51
3129,Run_3129,260,140,2000,0.00004,46
3130,Run_3130,260,140,2000,0.00006,48
3131,Run_3131,260,140,2000,0.00008,44
3132,Run_3132,260,140,2000,0.0001,46
3133,Run_3133,260,160,1000,0.00001,8
3134,Run_3134,260,160,1000,0.00002,8
3135,Run_3135,260,160,1000,0.00004,8
3136,Run_3136,260,160,1000,0.00006,8
3137,Run_3137,260,160,1000,0.00008,8
3138,Run_3138,260,160,1000,0.0001,6
3139,Run_3139,260,160,1200,0.00001,12
3140,Run_3140,260,160,1200,0.00002,12
3141,Run_3141,260,160,1200,0.00004,12
3142,Run_3142,260,160,1200,0.00006,11
3143,Run_3143,260,160,1200,0.00008,11
3144,Run_3144,260,160,1200,0.0001,10
3145,Run_3145,260,160,1400,0.00001,16
3146,Run_3146,260,160,1400,0.00002,16
3147,Run_3147,260,160,1400,0.00004,16
3148,Run_3148,260,160,1400,0.00006,15
3149,Run_3149,260,160,1400,0.00008,14
3150,Run_3150,260,160,1400,0.0001,14
3151,Run_3151,260,160,1600,0.00001,20
3152,Run_3152,260,160,1600,0.00002,20
3153,Run_3153,260,160,1600,0.00004,20
3154,Run_3154,260,160,1600,0.00006,18
3155,Run_3155,260,160,1600,0.00008,18
3156,Run_3156,260,160,1600,0.0001,16
3157,Run_3157,260,160,1800,0.00001,34
3158,Run_3158,260,160,1800,0.00002,36
3159,Run_3159,260,160,1800,0.00004,34
3160,Run_3160,260,160,1800,0.00006,35
3161,Run_3161,260,160,1800,0.00008,31
3162,Run_3162,260,160,1800,0.0001,27
3163,Run_3163,260,160,2000,0.00001,50
3164,Run_3164,260,160,2000,0.00002,48
3165,Run_3165,260,160,2000,0.00004,49
3166,Run_3166,260,160,2000,0.00006,54
3167,Run_3167,260,160,2000,0.00008,41
3168,Run_3168,260,160,2000,0.0001,51
3169,Run_3169,260,180,1000,0.00001,6
3170,Run_3170,260,180,1000,0.00002,6
3171,Run_3171,260,180,1000,0.00004,6
3172,Run_3172,260,180,1000,0.00006,6
3173,Run_3173,260,180,1000,0.00008,6
3174,Run_3174,260,180,1000,0.0001,5
3175,Run_3175,260,180,1200,0.00001,10
3176,Run_3176,260,180,1200,0.00002,10
3177,Run_3177,260,180,1200,0.00004,10
3178,Run_3178,260,180,1200,0.00006,9
3179,Run_3179,260,180,1200,0.00008,8
3180,Run_3180,260,180,1200,0.0001,8
3181,Run_3181,260,180,1400,0.00001,14
3182,Run_3182,260,180,1400,0.00002,14
3183,Run_3183,260,180,1400,0.00004,14
3184,Run_3184,260,180,1400,0.00006,14
3185,Run_3185,260,180,1400,0.00008,12
3186,Run_3186,260,180,1400,0.0001,12
3187,Run_3187,260,180,1600,0.00001,18
3188,Run_3188,260,180,1600,0.00002,18
3189,Run_3189,260,180,1600,0.00004,18
3190,Run_3190,260,180,1600,0.00006,17
3191,Run_3191,260,180,1600,0.00008,16
3192,Run_3192,260,180,1600,0.0001,14
3193,Run_3193,260,180,1800,0.00001,28
3194,Run_3194,260,180,1800,0.00002,29
3195,Run_3195,260,180,1800,0.00004,28
3196,Run_3196,260,180,1800,0.00006,28
3197,Run_3197,260,180,1800,0.00008,26
3198,Run_3198,260,180,1800,0.0001,26
3199,Run_3199,260,180,2000,0.00001,48
3200,Run_3200,260,180,2000,0.00002,52
3201,Run_3201,260,180,2000,0.00004,51
3202,Run_3202,260,180,2000,0.00006,48
3203,Run_3203,260,180,2000,0.00008,44
3204,Run_3204,260,180,2000,0.0001,47
3205,Run_3205,260,200,1000,0.00001,4
3206,Run_3206,260,200,1000,0.00002,4
3207,Run_3207,260,200,1000,0.00004,4
3208,Run_3208,260,200,1000,0.00006,4
3209,Run_3209,260,200,1000,0.00008,4
3210,Run_3210,260,200,1000,0.0001,4
3211,Run_3211,260,200,1200,0.00001,7
3212,Run_3212,260,200,1200,0.00002,7
3213,Run_3213,260,200,1200,0.00004,7
3214,Run_3214,260,200,1200,0.00006,7
3215,Run_3215,260,200,1200,0.00008,7
3216,Run_3216,260,200,1200,0.0001,6
3217,Run_3217,260,200,1400,0.00001,12
3218,Run_3218,260,200,1400,0.00002,10
3219,Run_3219,260,200,1400,0.00004,10
3220,Run_3220,260,200,1400,0.00006,10
3221,Run_3221,260,200,1400,0.00008,10
3222,Run_3222,260,200,1400,0.0001,10
3223,Run_3223,260,200,1600,0.00001,14
3224,Run_3224,260,200,1600,0.00002,15
3225,Run_3225,260,200,1600,0.00004,15
3226,Run_3226,260,200,1600,0.00006,14
3227,Run_3227,260,200,1600,0.00008,13
3228,Run_3228,260,200,1600,0.0001,13
3229,Run_3229,260,200,1800,0.00001,18
3230,Run_3230,260,200,1800,0.00002,18
3231,Run_3231,260,200,1800,0.00004,18
3232,Run_3232,260,200,1800,0.00006,17
3233,Run_3233,260,200,1800,0.00008,16
3234,Run_3234,260,200,1800,0.0001,16
3235,Run_3235,260,200,2000,0.00001,42
3236,Run_3236,260,200,2000,0.00002,44
3237,Run_3237,260,200,2000,0.00004,44
3238,Run_3238,260,200,2000,0.00006,45
3239,Run_3239,260,200,2000,0.00008,41
3240,Run_3240,260,200,2000,0.0001,38
3241,Run_3241,280,0,1000,0.00001,12
3242,Run_3242,280,0,1000,0.00002,12
3243,Run_3243,280,0,1000,0.00004,12
3244,Run_3244,280,0,1000,0.00006,13
3245,Run_3245,280,0,1000,0.00008,14
3246,Run_3246,280,0,1000,0.0001,14
3247,Run_3247,280,0,1200,0.00001,14
3248,Run_3248,280,0,1200,0.00002,14
3249,Run_3249,280,0,1200,0.00004,14
3250,Run_3250,280,0,1200,0.00006,14
3251,Run_3251,280,0,1200,0.00008,14
3252,Run_3252,280,0,1200,0.0001,15
3253,Run_3253,280,0,1400,0.00001,14
3254,Run_3254,280,0,1400,0.00002,14
3255,Run_3255,280,0,1400,0.00004,15
3256,Run_3256,280,0,1400,0.00006,16
3257,Run_3257,280,0,1400,0.00008,16
3258,Run_3258,280,0,1400,0.0001,16
3259,Run_3259,280,0,1600,0.00001,16
3260,Run_3260,280,0,1600,0.00002,16
3261,Run_3261,280,0,1600,0.00004,16
3262,Run_3262,280,0,1600,0.00006,16
3263,Run_3263,280,0,1600,0.00008,16
3264,Run_3264,280,0,1600,0.0001,17
3265,Run_3265,280,0,1800,0.00001,16
3266,Run_3266,280,0,1800,0.00002,16
3267,Run_3267,280,0,1800,0.00004,17
3268,Run_3268,280,0,1800,0.00006,18
3269,Run_3269,280,0,1800,0.00008,18
3270,Run_3270,280,0,1800,0.0001,18
3271,Run_3271,280,0,2000,0.00001,18
3272,Run_3272,280,0,2000,0.00002,18
3273,Run_3273,280,0,2000,0.00004,18
3274,Run_3274,280,0,2000,0.00006,18
3275,Run_3275,280,0,2000,0.00008,19
3276,Run_3276,280,0,2000,0.0001,20
3277,Run_3277,280,20,1000,0.00001,16
3278,Run_3278,280,20,1000,0.00002,16
3279,Run_3279,280,20,1000,0.00004,16
3280,Run_3280,280,20,1000,0.00006,16
3281,Run_3281,280,20,1000,0.00008,16
3282,Run_3282,280,20,1000,0.0001,16
3283,Run_3283,280,20,1200,0.00001,17
3284,Run_3284,280,20,1200,0.00002,18
3285,Run_3285,280,20,1200,0.00004,17
3286,Run_3286,280,20,1200,0.00006,17
3287,Run_3287,280,20,1200,0.00008,18
3288,Run_3288,280,20,1200,0.0001,18
3289,Run_3289,280,20,1400,0.00001,19
3290,Run_3290,280,20,1400,0.00002,19
3291,Run_3291,280,20,1400,0.00004,19
3292,Run_3292,280,20,1400,0.00006,18
3293,Run_3293,280,20,1400,0.00008,19
3294,Run_3294,280,20,1400,0.0001,19
3295,Run_3295,280,20,1600,0.00001,20
3296,Run_3296,280,20,1600,0.00002,20
3297,Run_3297,280,20,1600,0.00004,20
3298,Run_3298,280,20,1600,0.00006,20
3299,Run_3299,280,20,1600,0.00008,20
3300,Run_3300,280,20,1600,0.0001,20
3301,Run_3301,280,20,1800,0.00001,22
3302,Run_3302,280,20,1800,0.00002,22
3303,Run_3303,280,20,1800,0.00004,22
3304,Run_3304,280,20,1800,0.00006,22
3305,Run_3305,280,20,1800,0.00008,22
3306,Run_3306,280,20,1800,0.0001,22
3307,Run_3307,280,20,2000,0.00001,23
3308,Run_3308,280,20,2000,0.00002,23
3309,Run_3309,280,20,2000,0.00004,22
3310,Run_3310,280,20,2000,0.00006,22
3311,Run_3311,280,20,2000,0.00008,22
3312,Run_3312,280,20,2000,0.0001,23
3313,Run_3313,280,40,1000,0.00001,17
3314,Run_3314,280,40,1000,0.00002,17
3315,Run_3315,280,40,1000,0.00004,17
3316,Run_3316,280,40,1000,0.00006,17
3317,Run_3317,280,40,1000,0.00008,17
3318,Run_3318,280,40,1000,0.0001,17
3319,Run_3319,280,40,1200,0.00001,18
3320,Run_3320,280,40,1200,0.00002,18
3321,Run_3321,280,40,1200,0.00004,19
3322,Run_3322,280,40,1200,0.00006,18
3323,Run_3323,280,40,1200,0.00008,18
3324,Run_3324,280,40,1200,0.0001,18
3325,Run_3325,280,40,1400,0.00001,20
3326,Run_3326,280,40,1400,0.00002,20
3327,Run_3327,280,40,1400,0.00004,21
3328,Run_3328,280,40,1400,0.00006,20
3329,Run_3329,280,40,1400,0.00008,20
3330,Run_3330,280,40,1400,0.0001,20
3331,Run_3331,280,40,1600,0.00001,24
3332,Run_3332,280,40,1600,0.00002,24
3333,Run_3333,280,40,1600,0.00004,23
3334,Run_3334,280,40,1600,0.00006,23
3335,Run_3335,280,40,1600,0.00008,22
3336,Run_3336,280,40,1600,0.0001,22
3337,Run_3337,280,40,1800,0.00001,26
3338,Run_3338,280,40,1800,0.00002,26
3339,Run_3339,280,40,1800,0.00004,26
3340,Run_3340,280,40,1800,0.00006,24
3341,Run_3341,280,40,1800,0.00008,25
3342,Run_3342,280,40,1800,0.0001,24
3343,Run_3343,280,40,2000,0.00001,28
3344,Run_3344,280,40,2000,0.00002,28
3345,Run_3345,280,40,2000,0.00004,28
3346,Run_3346,280,40,2000,0.00006,27
3347,Run_3347,280,40,2000,0.00008,26
3348,Run_3348,280,40,2000,0.0001,26
3349,Run_3349,280,80,1000,0.00001,12
3350,Run_3350,280,80,1000,0.00002,13
3351,Run_3351,280,80,1000,0.00004,12
3352,Run_3352,280,80,1000,0.00006,12
3353,Run_3353,280,80,1000,0.00008,10
3354,Run_3354,280,80,1000,0.0001,10
3355,Run_3355,280,80,1200,0.00001,16
3356,Run_3356,280,80,1200,0.00002,16
3357,Run_3357,280,80,1200,0.00004,16
3358,Run_3358,280,80,1200,0.00006,14
3359,Run_3359,280,80,1200,0.00008,13
3360,Run_3360,280,80,1200,0.0001,12
3361,Run_3361,280,80,1400,0.00001,20
3362,Run_3362,280,80,1400,0.00002,22
3363,Run_3363,280,80,1400,0.00004,21
3364,Run_3364,280,80,1400,0.00006,18
3365,Run_3365,280,80,1400,0.00008,16
3366,Run_3366,280,80,1400,0.0001,15
3367,Run_3367,280,80,1600,0.00001,26
3368,Run_3368,280,80,1600,0.00002,26
3369,Run_3369,280,80,1600,0.00004,26
3370,Run_3370,280,80,1600,0.00006,24
3371,Run_3371,280,80,1600,0.00008,22
3372,Run_3372,280,80,1600,0.0001,20
3373,Run_3373,280,80,1800,0.00001,32
3374,Run_3374,280,80,1800,0.00002,32
3375,Run_3375,280,80,1800,0.00004,32
3376,Run_3376,280,80,1800,0.00006,30
3377,Run_3377,280,80,1800,0.00008,28
3378,Run_3378,280,80,1800,0.0001,26
3379,Run_3379,280,80,2000,0.00001,39
3380,Run_3380,280,80,2000,0.00002,40
3381,Run_3381,280,80,2000,0.00004,38
3382,Run_3382,280,80,2000,0.00006,35
3383,Run_3383,280,80,2000,0.00008,34
3384,Run_3384,280,80,2000,0.0001,31
3385,Run_3385,280,100,1000,0.00001,12
3386,Run_3386,280,100,1000,0.00002,12
3387,Run_3387,280,100,1000,0.00004,12
3388,Run_3388,280,100,1000,0.00006,11
3389,Run_3389,280,100,1000,0.00008,9
3390,Run_3390,280,100,1000,0.0001,8
3391,Run_3391,280,100,1200,0.00001,16
3392,Run_3392,280,100,1200,0.00002,17
3393,Run_3393,280,100,1200,0.00004,16
3394,Run_3394,280,100,1200,0.00006,15
3395,Run_3395,280,100,1200,0.00008,12
3396,Run_3396,280,100,1200,0.0001,10
3397,Run_3397,280,100,1400,0.00001,22
3398,Run_3398,280,100,1400,0.00002,21
3399,Run_3399,280,100,1400,0.00004,20
3400,Run_3400,280,100,1400,0.00006,18
3401,Run_3401,280,100,1400,0.00008,17
3402,Run_3402,280,100,1400,0.0001,14
3403,Run_3403,280,100,1600,0.00001,30
3404,Run_3404,280,100,1600,0.00002,29
3405,Run_3405,280,100,1600,0.00004,29
3406,Run_3406,280,100,1600,0.00006,27
3407,Run_3407,280,100,1600,0.00008,22
3408,Run_3408,280,100,1600,0.0001,22
3409,Run_3409,280,100,1800,0.00001,32
3410,Run_3410,280,100,1800,0.00002,33
3411,Run_3411,280,100,1800,0.00004,34
3412,Run_3412,280,100,1800,0.00006,32
3413,Run_3413,280,100,1800,0.00008,30
3414,Run_3414,280,100,1800,0.0001,28
3415,Run_3415,280,100,2000,0.00001,42
3416,Run_3416,280,100,2000,0.00002,44
3417,Run_3417,280,100,2000,0.00004,41
3418,Run_3418,280,100,2000,0.00006,34
3419,Run_3419,280,100,2000,0.00008,32
3420,Run_3420,280,100,2000,0.0001,30
3421,Run_3421,280,120,1000,0.00001,12
3422,Run_3422,280,120,1000,0.00002,12
3423,Run_3423,280,120,1000,0.00004,12
3424,Run_3424,280,120,1000,0.00006,10
3425,Run_3425,280,120,1000,0.00008,10
3426,Run_3426,280,120,1000,0.0001,9
3427,Run_3427,280,120,1200,0.00001,18
3428,Run_3428,280,120,1200,0.00002,18
3429,Run_3429,280,120,1200,0.00004,18
3430,Run_3430,280,120,1200,0.00006,16
3431,Run_3431,280,120,1200,0.00008,16
3432,Run_3432,280,120,1200,0.0001,14
3433,Run_3433,280,120,1400,0.00001,24
3434,Run_3434,280,120,1400,0.00002,25
3435,Run_3435,280,120,1400,0.00004,24
3436,Run_3436,280,120,1400,0.00006,24
3437,Run_3437,280,120,1400,0.00008,24
3438,Run_3438,280,120,1400,0.0001,22
3439,Run_3439,280,120,1600,0.00001,30
3440,Run_3440,280,120,1600,0.00002,32
3441,Run_3441,280,120,1600,0.00004,32
3442,Run_3442,280,120,1600,0.00006,31
3443,Run_3443,280,120,1600,0.00008,29
3444,Run_3444,280,120,1600,0.0001,27
3445,Run_3445,280,120,1800,0.00001,40
3446,Run_3446,280,120,1800,0.00002,43
3447,Run_3447,280,120,1800,0.00004,42
3448,Run_3448,280,120,1800,0.00006,40
3449,Run_3449,280,120,1800,0.00008,37
3450,Run_3450,280,120,1800,0.0001,31
3451,Run_3451,280,120,2000,0.00001,65
3452,Run_3452,280,120,2000,0.00002,70
3453,Run_3453,280,120,2000,0.00004,72
3454,Run_3454,280,120,2000,0.00006,71
3455,Run_3455,280,120,2000,0.00008,65
3456,Run_3456,280,120,2000,0.0001,56
3457,Run_3457,280,140,1000,0.00001,10
3458,Run_3458,280,140,1000,0.00002,10
3459,Run_3459,280,140,1000,0.00004,10
3460,Run_3460,280,140,1000,0.00006,10
3461,Run_3461,280,140,1000,0.00008,9
3462,Run_3462,280,140,1000,0.0001,8
3463,Run_3463,280,140,1200,0.00001,18
3464,Run_3464,280,140,1200,0.00002,18
3465,Run_3465,280,140,1200,0.00004,18
3466,Run_3466,280,140,1200,0.00006,16
3467,Run_3467,280,140,1200,0.00008,16
3468,Run_3468,280,140,1200,0.0001,14
3469,Run_3469,280,140,1400,0.00001,25
3470,Run_3470,280,140,1400,0.00002,24
3471,Run_3471,280,140,1400,0.00004,26
3472,Run_3472,280,140,1400,0.00006,24
3473,Run_3473,280,140,1400,0.00008,24
3474,Run_3474,280,140,1400,0.0001,22
3475,Run_3475,280,140,1600,0.00001,32
3476,Run_3476,280,140,1600,0.00002,32
3477,Run_3477,280,140,1600,0.00004,34
3478,Run_3478,280,140,1600,0.00006,31
3479,Run_3479,280,140,1600,0.00008,30
3480,Run_3480,280,140,1600,0.0001,27
3481,Run_3481,280,140,1800,0.00001,46
3482,Run_3482,280,140,1800,0.00002,47
3483,Run_3483,280,140,1800,0.00004,47
3484,Run_3484,280,140,1800,0.00006,50
3485,Run_3485,280,140,1800,0.00008,42
3486,Run_3486,280,140,1800,0.0001,38
3487,Run_3487,280,140,2000,0.00001,65
3488,Run_3488,280,140,2000,0.00002,77
3489,Run_3489,280,140,2000,0.00004,69
3490,Run_3490,280,140,2000,0.00006,72
3491,Run_3491,280,140,2000,0.00008,68
3492,Run_3492,280,140,2000,0.0001,58
3493,Run_3493,280,160,1000,0.00001,8
3494,Run_3494,280,160,1000,0.00002,8
3495,Run_3495,280,160,1000,0.00004,8
3496,Run_3496,280,160,1000,0.00006,8
3497,Run_3497,280,160,1000,0.00008,7
3498,Run_3498,280,160,1000,0.0001,6
3499,Run_3499,280,160,1200,0.00001,14
3500,Run_3500,280,160,1200,0.00002,14
3501,Run_3501,280,160,1200,0.00004,14
3502,Run_3502,280,160,1200,0.00006,14
3503,Run_3503,280,160,1200,0.00008,14
3504,Run_3504,280,160,1200,0.0001,13
3505,Run_3505,280,160,1400,0.00001,24
3506,Run_3506,280,160,1400,0.00002,22
3507,Run_3507,280,160,1400,0.00004,22
3508,Run_3508,280,160,1400,0.00006,23
3509,Run_3509,280,160,1400,0.00008,22
3510,Run_3510,280,160,1400,0.0001,22
3511,Run_3511,280,160,1600,0.00001,32
3512,Run_3512,280,160,1600,0.00002,30
3513,Run_3513,280,160,1600,0.00004,30
3514,Run_3514,280,160,1600,0.00006,30
3515,Run_3515,280,160,1600,0.00008,28
3516,Run_3516,280,160,1600,0.0001,28
3517,Run_3517,280,160,1800,0.00001,48
3518,Run_3518,280,160,1800,0.00002,54
3519,Run_3519,280,160,1800,0.00004,50
3520,Run_3520,280,160,1800,0.00006,54
3521,Run_3521,280,160,1800,0.00008,53
3522,Run_3522,280,160,1800,0.0001,48
3523,Run_3523,280,160,2000,0.00001,72
3524,Run_3524,280,160,2000,0.00002,73
3525,Run_3525,280,160,2000,0.00004,74
3526,Run_3526,280,160,2000,0.00006,82
3527,Run_3527,280,160,2000,0.00008,74
3528,Run_3528,280,160,2000,0.0001,77
3529,Run_3529,280,180,1000,0.00001,6
3530,Run_3530,280,180,1000,0.00002,6
3531,Run_3531,280,180,1000,0.00004,6
3532,Run_3532,280,180,1000,0.00006,6
3533,Run_3533,280,180,1000,0.00008,5
3534,Run_3534,280,180,1000,0.0001,4
3535,Run_3535,280,180,1200,0.00001,10
3536,Run_3536,280,180,1200,0.00002,10
3537,Run_3537,280,180,1200,0.00004,10
3538,Run_3538,280,180,1200,0.00006,9
3539,Run_3539,280,180,1200,0.00008,8
3540,Run_3540,280,180,1200,0.0001,8
3541,Run_3541,280,180,1400,0.00001,21
3542,Run_3542,280,180,1400,0.00002,20
3543,Run_3543,280,180,1400,0.00004,20
3544,Run_3544,280,180,1400,0.00006,20
3545,Run_3545,280,180,1400,0.00008,19
3546,Run_3546,280,180,1400,0.0001,19
3547,Run_3547,280,180,1600,0.00001,28
3548,Run_3548,280,180,1600,0.00002,28
3549,Run_3549,280,180,1600,0.00004,28
3550,Run_3550,280,180,1600,0.00006,28
3551,Run_3551,280,180,1600,0.00008,26
3552,Run_3552,280,180,1600,0.0001,24
3553,Run_3553,280,180,1800,0.00001,42
3554,Run_3554,280,180,1800,0.00002,44
3555,Run_3555,280,180,1800,0.00004,44
3556,Run_3556,280,180,1800,0.00006,42
3557,Run_3557,280,180,1800,0.00008,40
3558,Run_3558,280,180,1800,0.0001,42
3559,Run_3559,280,180,2000,0.00001,70
3560,Run_3560,280,180,2000,0.00002,78
3561,Run_3561,280,180,2000,0.00004,78
3562,Run_3562,280,180,2000,0.00006,72
3563,Run_3563,280,180,2000,0.00008,68
3564,Run_3564,280,180,2000,0.0001,68
3565,Run_3565,280,200,1000,0.00001,4
3566,Run_3566,280,200,1000,0.00002,4
3567,Run_3567,280,200,1000,0.00004,4
3568,Run_3568,280,200,1000,0.00006,4
3569,Run_3569,280,200,1000,0.00008,3
3570,Run_3570,280,200,1000,0.0001,3
3571,Run_3571,280,200,1200,0.00001,7
3572,Run_3572,280,200,1200,0.00002,8
3573,Run_3573,280,200,1200,0.00004,8
3574,Run_3574,280,200,1200,0.00006,8
3575,Run_3575,280,200,1200,0.00008,7
3576,Run_3576,280,200,1200,0.0001,6
3577,Run_3577,280,200,1400,0.00001,15
3578,Run_3578,280,200,1400,0.00002,14
3579,Run_3579,280,200,1400,0.00004,14
3580,Run_3580,280,200,1400,0.00006,14
3581,Run_3581,280,200,1400,0.00008,15
3582,Run_3582,280,200,1400,0.0001,14
3583,Run_3583,280,200,1600,0.00001,22
3584,Run_3584,280,200,1600,0.00002,22
3585,Run_3585,280,200,1600,0.00004,22
3586,Run_3586,280,200,1600,0.00006,22
3587,Run_3587,280,200,1600,0.00008,22
3588,Run_3588,280,200,1600,0.0001,22
3589,Run_3589,280,200,1800,0.00001,28
3590,Run_3590,280,200,1800,0.00002,28
3591,Run_3591,280,200,1800,0.00004,28
3592,Run_3592,280,200,1800,0.00006,28
3593,Run_3593,280,200,1800,0.00008,26
3594,Run_3594,280,200,1800,0.0001,26
3595,Run_3595,280,200,2000,0.00001,62
3596,Run_3596,280,200,2000,0.00002,66
3597,Run_3597,280,200,2000,0.00004,66
3598,Run_3598,280,200,2000,0.00006,67
3599,Run_3599,280,200,2000,0.00008,64
3600,Run_3600,280,200,2000,0.0001,64
3601,Run_3601,300,0,1000,0.00001,14
3602,Run_3602,300,0,1000,0.00002,14
3603,Run_3603,300,0,1000,0.00004,14
3604,Run_3604,300,0,1000,0.00006,14
3605,Run_3605,300,0,1000,0.00008,14
3606,Run_3606,300,0,1000,0.0001,15
3607,Run_3607,300,0,1200,0.00001,14
3608,Run_3608,300,0,1200,0.00002,14
3609,Run_3609,300,0,1200,0.00004,14
3610,Run_3610,300,0,1200,0.00006,15
3611,Run_3611,300,0,1200,0.00008,16
3612,Run_3612,300,0,1200,0.0001,16
3613,Run_3613,300,0,1400,0.00001,16
3614,Run_3614,300,0,1400,0.00002,16
3615,Run_3615,300,0,1400,0.00004,16
3616,Run_3616,300,0,1400,0.00006,16
3617,Run_3617,300,0,1400,0.00008,17
3618,Run_3618,300,0,1400,0.0001,17
3619,Run_3619,300,0,1600,0.00001,16
3620,Run_3620,300,0,1600,0.00002,17
3621,Run_3621,300,0,1600,0.00004,18
3622,Run_3622,300,0,1600,0.00006,18
3623,Run_3623,300,0,1600,0.00008,18
3624,Run_3624,300,0,1600,0.0001,18
3625,Run_3625,300,0,1800,0.00001,18
3626,Run_3626,300,0,1800,0.00002,18
3627,Run_3627,300,0,1800,0.00004,18
3628,Run_3628,300,0,1800,0.00006,19
3629,Run_3629,300,0,1800,0.00008,20
3630,Run_3630,300,0,1800,0.0001,20
3631,Run_3631,300,0,2000,0.00001,19
3632,Run_3632,300,0,2000,0.00002,18
3633,Run_3633,300,0,2000,0.00004,20
3634,Run_3634,300,0,2000,0.00006,20
3635,Run_3635,300,0,2000,0.00008,20
3636,Run_3636,300,0,2000,0.0001,21
3637,Run_3637,300,20,1000,0.00001,16
3638,Run_3638,300,20,1000,0.00002,17
3639,Run_3639,300,20,1000,0.00004,17
3640,Run_3640,300,20,1000,0.00006,17
3641,Run_3641,300,20,1000,0.00008,17
3642,Run_3642,300,20,1000,0.0001,18
3643,Run_3643,300,20,1200,0.00001,18
3644,Run_3644,300,20,1200,0.00002,18
3645,Run_3645,300,20,1200,0.00004,18
3646,Run_3646,300,20,1200,0.00006,18
3647,Run_3647,300,20,1200,0.00008,19
3648,Run_3648,300,20,1200,0.0001,19
3649,Run_3649,300,20,1400,0.00001,20
3650,Run_3650,300,20,1400,0.00002,20
3651,Run_3651,300,20,1400,0.00004,20
3652,Run_3652,300,20,1400,0.00006,20
3653,Run_3653,300,20,1400,0.00008,20
3654,Run_3654,300,20,1400,0.0001,20
3655,Run_3655,300,20,1600,0.00001,22
3656,Run_3656,300,20,1600,0.00002,22
3657,Run_3657,300,20,1600,0.00004,22
3658,Run_3658,300,20,1600,0.00006,22
3659,Run_3659,300,20,1600,0.00008,22
3660,Run_3660,300,20,1600,0.0001,22
3661,Run_3661,300,20,1800,0.00001,25
3662,Run_3662,300,20,1800,0.00002,25
3663,Run_3663,300,20,1800,0.00004,25
3664,Run_3664,300,20,1800,0.00006,24
3665,Run_3665,300,20,1800,0.00008,25
3666,Run_3666,300,20,1800,0.0001,25
3667,Run_3667,300,20,2000,0.00001,30
3668,Run_3668,300,20,2000,0.00002,30
3669,Run_3669,300,20,2000,0.00004,29
3670,Run_3670,300,20,2000,0.00006,28
3671,Run_3671,300,20,2000,0.00008,28
3672,Run_3672,300,20,2000,0.0001,28
3673,Run_3673,300,40,1000,0.00001,20
3674,Run_3674,300,40,1000,0.00002,20
3675,Run_3675,300,40,1000,0.00004,19
3676,Run_3676,300,40,1000,0.00006,18
3677,Run_3677,300,40,1000,0.00008,18
3678,Run_3678,300,40,1000,0.0001,19
3679,Run_3679,300,40,1200,0.00001,25
3680,Run_3680,300,40,1200,0.00002,25
3681,Run_3681,300,40,1200,0.00004,25
3682,Run_3682,300,40,1200,0.00006,24
3683,Run_3683,300,40,1200,0.00008,24
3684,Run_3684,300,40,1200,0.0001,23
3685,Run_3685,300,40,1400,0.00001,30
3686,Run_3686,300,40,1400,0.00002,30
3687,Run_3687,300,40,1400,0.00004,30
3688,Run_3688,300,40,1400,0.00006,30
3689,Run_3689,300,40,1400,0.00008,28
3690,Run_3690,300,40,1400,0.0001,28
3691,Run_3691,300,40,1600,0.00001,36
3692,Run_3692,300,40,1600,0.00002,35
3693,Run_3693,300,40,1600,0.00004,34
3694,Run_3694,300,40,1600,0.00006,34
3695,Run_3695,300,40,1600,0.00008,32
3696,Run_3696,300,40,1600,0.0001,32
3697,Run_3697,300,40,1800,0.00001,42
3698,Run_3698,300,40,1800,0.00002,41
3699,Run_3699,300,40,1800,0.00004,40
3700,Run_3700,300,40,1800,0.00006,38
3701,Run_3701,300,40,1800,0.00008,38
3702,Run_3702,300,40,1800,0.0001,36
3703,Run_3703,300,40,2000,0.00001,48
3704,Run_3704,300,40,2000,0.00002,47
3705,Run_3705,300,40,2000,0.00004,46
3706,Run_3706,300,40,2000,0.00006,44
3707,Run_3707,300,40,2000,0.00008,43
3708,Run_3708,300,40,2000,0.0001,42
3709,Run_3709,300,80,1000,0.00001,21
